EXOME_ID	VABC_ID	Infinium_ID	Species	Subspecies	Seed Bank	AccessionID	OtherIDs	Accession Name	Ancestory	Lattitude	Longitude	Elevation	Collection Date	Remarks	Category	History	Released	Country of Origin	State/region	Collection Site	Habitat
ExomeCapture-DAS5-001696	DAS5-001696	WSNP92K.002.00141	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 155269	:Norin 36;:Komugi Nourin 36;:Minamikyushu 12	Norin 36	Shinchunaga/Eshimashinriki	.	.	.	.	.	CUL	DEVELOPED  1938 Miyazaki, Japan by. DONATED  07/1946  by Salmon, S., USDA-Bureau of Plant Industry	1938	Japan	Miyazaki	.	S
ExomeCapture-DAS5-001708	DAS5-001708	WSNP92K.003.00200	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 295995	:Nowinka	Nowinka	Ladoga/Red Fife//Prelude	.	.	.	.	.	CUL	DEVELOPED   Netherlands by Wageningen Agricultural University	.	Netherlands	.	.	F
ExomeCapture-DAS5-001730	DAS5-001730	WSNP92K.001.00048	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 584920	:Ofaie;:BR 41;:Trigo BR 41;:NSGC 1998	Ofaie	BH 1146*6/Alondra sib	.	.	.	.	.	CUL	DEVELOPED  1991 Mato Grosso do Sul, Brazil by EMBRAPA.	1991	Brazil	Mato Grosso do Sul	.	S
ExomeCapture-DAS5-001731	DAS5-001731	WSNP92K.002.00174	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 17470	:OK75Abd-380;:LC-Ars 3;:CI 17470	OK75Abd-380	Little Club/Argus 	.	.	.	.	Carries Sr25, Lr 19.	CUL	DEVELOPED  1976 Oklahoma, United States by Gough, F., USDA-ARS; Merkle, O., USDA-ARS	1976	United States	Oklahoma	.	F
ExomeCapture-DAS5-001733	DAS5-001733	WSNP92K.002.00156	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 315837	:Opal	Opal	Triesdorf Stamm 21-40/von Rumker Erli	.	.	.	.	.	CUL	DEVELOPED   Bavaria, Germany by Landw. Lehranstalten Triesdorf. DONATED  07/06/1966  by Zeven, A., Agricultural University	.	Germany	Bavaria	.	S
ExomeCapture-DAS5-001740	DAS5-001740	WSNP92K.004.00380	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 14313	:P-9916-9T-1B-2T-1B;:CI 14313	P-9916-9T-1B-2T-1B	Frocor/Mayo 54//Bage/3/2*Frocor	.	.	.	.	Entry in the 1965 ISWRN.	CUL	DEVELOPED   Federal District, Mexico by International Maize & Wheat Improvement Center	.	Mexico	Federal District	.	S
ExomeCapture-DAS5-001752	DAS5-001752	WSNP92K.003.00278	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 414993	:Perico 'S'	Perico 'S'	Calidad/4/21931/Chapinga 53//2*Gabo/3/5667/5/Ciano 67/Noroeste 66	.	.	.	.	.	CUL	DEVELOPED   Federal District, Mexico by International Maize & Wheat Improvement Center	.	Mexico	Federal District	.	S
ExomeCapture-DAS5-001755	DAS5-001755	WSNP92K.001.00069	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 225371	:Petirrojo;:10-60	Petirrojo	Petiso outcross	.	.	.	.	.	CUL	DEVELOPED  1946 Colonia, Uruguay by Instituto Fitotecnico	1946	Uruguay	Colonia	.	S
ExomeCapture-DAS5-001756	DAS5-001756	WSNP92K.001.00054	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 644146	:PI351993-sel-fhb;USA126:NSGC 18010	PI351993-sel-fhb	selection from PI 351993	.	.	.	.	Resistance to Fusarium Head Blight (Fusarium graminearum).	CUL	DEVELOPED   Minnesota, United States by Zhang, X., University of Minnesota	.	United States	Minnesota	.	S
ExomeCapture-DAS5-001767	DAS5-001767	WSNP92K.001.00027	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 600836	:PR 2360	PR 2360	Tezanos Pintos Precoz/Sonora 64//Crim/3/Era	.	.	.	.	Hard red winter wheat.	CUL	DEVELOPED  1981 Minnesota, United States by Pioneer Hi-Bred International, Inc.	.	United States	Minnesota	.	S
ExomeCapture-DAS5-001790	DAS5-001790	WSNP92K.002.00104	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 383403	:Rang	Rang	Els/6*Ring	.	.	.	.	.	CUL	DEVELOPED  1968 Malmohus, Sweden by W. Weibull Seed Company. DONATED  10/15/1973  by Nalepa, S., Institute of Plant Breeding & Acclimatization	1968	Sweden	Malmohus	.	S
ExomeCapture-DAS5-001791	DAS5-001791	WSNP92K.002.00149	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 572636	:Ranjaja 73;:WIR 53172;:NSGC 72	Ranjaja 73	Fronteira/Kollektivnaya 	.	.	.	.	.	CUL	DEVELOPED   Kiev, Ukraine by. DONATED  08/20/1993  by N.I. Vavilov Research Institute of Plant Industry	.	Ukraine	Kiev	.	S
ExomeCapture-DAS5-001797	DAS5-001797	WSNP92K.008.00711	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 12345	:Red Egyptian;:C 12081;:CI 12345	Red Egyptian	.	.	.	.	.	.	.	DONATED    by Macindoe, S., Glen Innes Experiment Farm. COLLECTED   Egypt by. DONATED  1944  by Ausemus, E., USDA-Bureau of Plant Industry	.	Egypt	.	.	S
ExomeCapture-DAS5-001803	DAS5-001803	WSNP92K.003.00199	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 192198	:Regional Mocho;:3641	Regional Mocho	.	.	.	.	.	.	.	COLLECTED   Angola by. DONATED  09/28/1950  by Estacao de Melhoramento de Plantas	.	Angola	.	.	S
ExomeCapture-DAS5-001809	DAS5-001809	WSNP92K.002.00148	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 230202	:Rhodesian Sabanero	Rhodesian Sabanero	selection from Sabanero 	1	38	.	.	.	.	COLLECTED   Rift Valley, Kenya by Plant Breeding Station	.	Kenya	Rift Valley	.	S
ExomeCapture-DAS5-001829	DAS5-001829	WSNP92K.003.00197	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 472027	:Sakha 8	Sakha 8	Ciano sib//Sonora 64/Klein Rendidor/3/8156 = II23584	.	.	.	.	Salt tolerant.	CUL	DEVELOPED  1976 Egypt by. DONATED  10/1982  by Abdalla, F., University of Assiut	1976	Egypt	.	.	S
ExomeCapture-DAS5-001830	DAS5-001830	WSNP92K.004.00336	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 427285	:Sakigake Komugi;:Komugi Nourin 112;:Norin 112;:Saikai 121	Sakigake Komugi	Danchikomugi/Chugoku 81	.	.	.	.	.	CUL	DEVELOPED  1972 Fukuoka, Japan by. DONATED  08/31/1978  by Fukunaga, K., Central Agricultural Experiment Station	1972	Japan	Fukuoka	.	S
ExomeCapture-DAS5-001842	DAS5-001842	WSNP92K.002.00111	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 520377	:SE 381-4S-1S-6S-OS	SE 381-4S-1S-6S-OS	Kavkaz/4/Chile/Inia/3/Ciano//El Goucho/Sonora	.	.	.	.	Resistance to stem and leaf rust.	CUL	DEVELOPED   Syria by. DONATED  10/1987  by Moseman, J., USDA-ARS	.	Syria	.	.	S
ExomeCapture-DAS5-001843	DAS5-001843	WSNP92K.004.00298	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 13270	:Sel. 18;:CI 13270	Sel. 18	Kenya 338AC2E3/2*Lemhi	.	.	.	.	.	CUL	DEVELOPED   Alberta, Canada by Unrau, J., University of Alberta	.	Canada	Alberta	.	S
ExomeCapture-DAS5-001845	DAS5-001845	WSNP92K.001.00049	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 189831	:Sel. 49-2914 H1096	Sel. 49-2914 H1096	.	.	.	.	.	.	CUL	DEVELOPED   Santa Fe, Argentina by Vigliano, I.	.	Argentina	Santa Fe	.	F
ExomeCapture-DAS5-001847	DAS5-001847	WSNP92K.002.00145	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 192014	:Serrano;:3416;:0227	Serrano	Anafil/Ribeiro	39	-9.13333333	.	.	.	CUL	COLLECTED   Lisboa, Portugal by Instituto Superior de Agronomia. DONATED  09/28/1950  by Estacao de Melhoramento de Plantas	.	Portugal	Lisboa	.	S
ExomeCapture-DAS5-001850	DAS5-001850	WSNP92K.004.00383	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 479669	:Shashi;:S.A. 1345	Shashi	F1518 (Mexico)//Kafue/Mara 13D 	.	.	.	.	.	CUL	DEVELOPED   Zimbabwe by. DONATED  09/1983  by Kilpatrick, R., Small Grain Centre	.	Zimbabwe	.	.	S
ExomeCapture-DAS5-001859	DAS5-001859	WSNP92K.008.00734	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 190451	:Snogg	Snogg	.	.	.	.	.	.	CUL	DEVELOPED   Norway by Vlk, K., Agricultural College of Norway. DONATED  08/16/1950  by Strand, E., Agricultural College of Norway	.	Norway	.	.	S
ExomeCapture-DAS5-001866	DAS5-001866	WSNP92K.002.00161	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 227060	:Sonop	Sonop	Kleintrou/Pelgrim	.	.	.	.	.	CUL	DEVELOPED  1946 Cape Province, South Africa by Winter Rainfall Region Station	1946	South Africa	Cape Province	.	S
ExomeCapture-DAS5-001872	DAS5-001872	WSNP92K.003.00221	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 641760	:SSL 87-88;USA126:NSGC 17674	SSL 87-88	selection from Victor V, CI15124	.	.	.	.	Resistant to Fusarium Head Blight (Scab).  Contains Type II resistance - resistance to spread.  Point reaction = 3.	CUL	DEVELOPED   Indiana, United States by Shaner, G., Purdue University; Buechley, G., Purdue University	.	United States	Indiana	.	S
ExomeCapture-DAS5-001895	DAS5-001895	WSNP92K.003.00251	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278740	:Taichung No. 2	Taichung No. 2	Shoawase/Saitama 27	.	.	.	.	.	CUL	DEVELOPED   Taiwan by Taichung District Agric. Imp. Station. DONATED  01/17/1962  by Taiwan Agricultural Research Institute	.	Taiwan	.	.	S
ExomeCapture-DAS5-001910	DAS5-001910	WSNP92K.002.00122	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 464646	:Terra;:AUS 20911	Terra	Fertility Restorer/Gaines//Norin 53/3/Kite sib 	.	.	.	.	Terra is the male parent of Hybrid Titan.	CUL	DONATED  09/1981  by Australian Winter Cereals Collection. DEVELOPED  1981 Australia by Dekalb Shand Seed Company, Limited	1981	Australia	.	.	S
ExomeCapture-DAS5-001916	DAS5-001916	WSNP92K.003.00194	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 639387	:TJK03-196;:ICC 137032;USA126:NGRL 699;:KS 0803	TJK03-196	.	37.44055556	71.60833333	2218	2003	.	.	COLLECTED  08/20/2003 Badakhshoni Kuhi, Tajikistan by Street, K., Int. Center for Agriculture Research in the Dry Areas; Muminshoeva, Z., Tajik Agricultural Academy; Kasymov, F., Tajikistan Agricultural Academy; Narzulloev, T., Tajikistan Agricultural Academy	.	Tajikistan	Badakhshoni Kuhi	24 km out of Khorog along the Gunt river valley on south east side of river. Shord Village	S
ExomeCapture-DAS5-001924	DAS5-001924	WSNP92K.003.00247	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 192808	:Tremes Arroxeado;:2552A;:2613	Tremes Arroxeado	.	40.15	-8.86666667	21	.	.	.	COLLECTED   Coimbra, Portugal by. DONATED  09/28/1950  by Estacao de Melhoramento de Plantas	.	Portugal	Coimbra	Figueira da Foz	S
ExomeCapture-DAS5-001932	DAS5-001932	WSNP92K.002.00144	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 534284	:Tucursindi;:MG 07729;:NSL 97818	Tucursindi	.	7.88333333	39.9	2620	1974	.	.	COLLECTED  01/21/1974 Arusi, Ethiopia by International Board for Plant Genetic Resources	.	Ethiopia	Arusi	.	S
ExomeCapture-DAS5-001935	DAS5-001935	WSNP92K.001.00020	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278560	:Tunis 23;:AUS 13159	Tunis 23	.	.	.	.	1930	.	.	COLLECTED PRE 1930 Tunisia by Watkins, A., University of Cambridge. DONATED  01/11/1962  by Dept. of Scientific & Industrial Res.	.	Tunisia	.	.	S
ExomeCapture-DAS5-001950	DAS5-001950	WSNP92K.002.00133	Triticum aestivum subsp. compactum	subsp. compactum	USDA GRIN	PI 372151	:Vardenik 9;:WIR 44280	Vardenik 9	Artashati 42/landrace Erinatseum	.	.	.	.	.	CUL	DEVELOPED   Armenia by. DONATED  01/25/1972  by N.I. Vavilov Institute of Plant Industry	.	Armenia	.	.	S
ExomeCapture-DAS5-001955	DAS5-001955	WSNP92K.003.00257	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 519489	:VI 121.2.13B.2T.2B	VI 121.2.13B.2T.2B	Yaqui/Kenya 58//Newthatch/3/2*Bonza	.	.	.	.	Resistance to yellow (stripe) rust and stem rust.	CUL	DEVELOPED   Valle, Colombia by International Maize & Wheat Improvement Center. DONATED  10/1987  by Moseman, J., USDA-ARS	.	Colombia	Valle	.	S
ExomeCapture-DAS5-001984	DAS5-001984	WSNP92K.001.00075	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 9791	:Yantagbay;:CItr 2404;:CI 2404	Yantagbay	.	41.33333333	69.3	473	.	.	.	COLLECTED   Tashkent, Uzbekistan by Durrschmidt, H.	.	Uzbekistan	Tashkent	Tashkent	S
ExomeCapture-DAS5-003279	DAS5-003279	WSNP92K.096.08907	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 135048	:4617;:ICARDA-IG-84016;:AUS 7866;:AUS 10721;:AUS 10720;:AUS 7867	4617	.	35.90611111	67.28666667	1340	1939	.	.	COLLECTED  09/07/1939 Samangan, Afghanistan by Koelz, W., USDA-Bureau of Plant Industry	.	Afghanistan	Samangan	Kala Sarkari	S
ExomeCapture-DAS5-003283	DAS5-003283	WSNP92K.088.08165	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 366685	:756	756	.	34.1	64.41666667	2499	1965	.	.	COLLECTED  09/17/1965 Ghowr, Afghanistan by Gray, J., Reading University	.	Afghanistan	Ghowr	11 km east of Qala Shaharak	S
ExomeCapture-DAS5-003288	DAS5-003288	WSNP92K.089.08214	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 347171	:FAO 26.430;:ICARDA-IG-90255	FAO 26.430	.	37.13333333	70.53333333	1200	1968	.	.	COLLECTED  1968 Badakhshan, Afghanistan by Bennett, E., Crop Ecology & Genetic Resources Unit	.	Afghanistan	Badakhshan	.	S
ExomeCapture-DAS5-003296	DAS5-003296	WSNP92K.097.09002	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 213593	:D.I.V. 6714;:2937 H912 43 1947	D.I.V. 6714	.	.	.	.	.	.	CUL	DEVELOPED   Santa Fe, Argentina by Vigliano, I.. DONATED  03/02/1954  by Vallega, J., Estacion Experimental Central	.	Argentina	Santa Fe	.	S
ExomeCapture-DAS5-003299	DAS5-003299	WSNP92K.093.08606	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 213602	:D.I.V. 6723;:2972 H1208 50 261	D.I.V. 6723	.	.	.	.	.	.	CUL	DEVELOPED   Santa Fe, Argentina by Vigliano, I.. DONATED  03/02/1954  by Vallega, J., Estacion Experimental Central	.	Argentina	Santa Fe	.	S
ExomeCapture-DAS5-003301	DAS5-003301	WSNP92K.090.08358	Triticum turgidum subsp. dicoccon	subsp. dicoccon	USDA GRIN	PI 94673	:298;:ICARDA-IG-88751	298	.	.	.	.	.	.	.	COLLECTED   Armenia by Vavilov, N., N.I. Vavilov Institute of Plant Industry. DONATED  11/20/1930  by Dickson, J., USDA-Bureau of Plant Industry	.	Armenia	.	.	S
ExomeCapture-DAS5-003308	DAS5-003308	WSNP92K.095.08830	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 94380	:66BSR	66BSR	.	40.18333333	44.5	1011	.	.	.	COLLECTED   Erevan, Armenia by. DONATED  11/20/1930  by Dickson, J., USDA-Bureau of Plant Industry	.	Armenia	Erevan	Erivan	S
ExomeCapture-DAS5-003316	DAS5-003316	WSNP92K.088.08167	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 117758	:428	428	Hope/Currawa/Dundee	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003318	DAS5-003318	WSNP92K.096.08937	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 117731	:508	508	Hope/Yandilla King	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003319	DAS5-003319	WSNP92K.095.08799	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 117634	:5135	5135	Kenya/Florence/Dundee	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003320	DAS5-003320	WSNP92K.112.10447	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 130645	:81003	81003	Kenya/Florence/Dundee	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003327	DAS5-003327	WSNP92K.091.08417	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 117752	:C9458	C9458	Federation/Webster	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003328	DAS5-003328	WSNP92K.097.09040	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 409014	:Cornerstone	Cornerstone	Federation/Pitic 62//Pitic 62-3/Condor = Federation monosomic 4A/Pitic 62-irradiated//Pitic 62/Condor	.	.	.	.	Chromosomal male-sterile germplasm.	CUL	DEVELOPED   South Australia, Australia by Driscoll, C., Waite Agricultural Research Institute; University of New South Wales	.	Australia	SA	.	S
ExomeCapture-DAS5-003329	DAS5-003329	WSNP92K.110.10233	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 113916	:Currawa;:C 9220	Currawa	Northern Champion/Cretan//Little Club 	.	.	.	.	.	CUL	DEVELOPED  1912 Victoria, Australia by Pye, H., Dookie Agricultural College. DONATED  03/03/1936  by Pridham, J., Cowra Experiment Farm	1912	Australia	VIC	.	S
ExomeCapture-DAS5-003337	DAS5-003337	WSNP92K.088.08170	Triticum turgidum subsp. durum	subsp. durum	USDA GRIN	PI 209277	:G 51/65;:ICARDA-IG-86483	G 51/65	Hurani/Mindum	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003338	DAS5-003338	WSNP92K.090.08346	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 124847	:G-29-14-0-3-1-0	G-29-14-0-3-1-0	Hope/waratah	.	.	.	.	.	CUL	DEVELOPED   New South Wales, Australia by Wenholz, H., Department of Agriculture	.	Australia	NSW	.	S
ExomeCapture-DAS5-003342	DAS5-003342	WSNP92K.095.08815	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 350765	:69Z108.39	69Z108.39	.	46.91666667	12.5	1253	.	.	.	COLLECTED   Tirol, Austria by Mayr, E., Lehranstalt fur Pflanzenzucht und Samenprufung. DONATED  06/16/1970  by Popow, G., Swiss Federal Research Sta. for Agronomy	.	Austria	Tirol	Osttirol	S
ExomeCapture-DAS5-003343	DAS5-003343	WSNP92K.096.08912	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 350766	:69Z108.40	69Z108.40	.	46.91666667	12.5	1253	.	.	.	COLLECTED   Tirol, Austria by Mayr, E., Lehranstalt fur Pflanzenzucht und Samenprufung. DONATED  06/16/1970  by Popow, G., Swiss Federal Research Sta. for Agronomy	.	Austria	Tirol	Osttirol	S
ExomeCapture-DAS5-003346	DAS5-003346	WSNP92K.096.08901	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 254834	:Drauhefener Kolben	Drauhefener Kolben	Bielers Edelepp/Dr. Lassers Kolben	.	.	.	.	.	CUL	DEVELOPED   Austria by Lasser. DONATED  01/08/1959  by Seed Testing Station	.	Austria	.	.	S
ExomeCapture-DAS5-003357	DAS5-003357	WSNP92K.094.08694	Triticum aestivum subsp. sphaerococcum	subsp. sphaerococcum	USDA GRIN	PI 190982	:2531	2531	Paix 13/Oscar Benoist	.	.	.	.	.	CUL	DEVELOPED   Belgium by Station d'Amelioration des Plantes. DONATED  09/28/1950  by Estacion Experimental de Aula Dei	.	Belgium	.	.	S
ExomeCapture-DAS5-003360	DAS5-003360	WSNP92K.096.08860	Triticum aestivum subsp. spelta	subsp. spelta	USDA GRIN	PI 348303	:69Z6.472	69Z6.472	.	50	5.5	490	1940	.	.	COLLECTED PRE 1940 Luxembourg, Belgium by Wagner, S., Swiss Federal Research Sta. for Agronomy. DONATED  01/29/1970  by Popow, G., Swiss Federal Research Sta. for Agronomy	.	Belgium	Luxembourg	Ardennen, site 3	S
ExomeCapture-DAS5-003370	DAS5-003370	WSNP92K.111.10370	Triticum aestivum subsp. spelta	subsp. spelta	USDA GRIN	PI 348360	:69Z6.532	69Z6.532	.	50	5.5	490	1940	.	.	COLLECTED PRE 1940 Luxembourg, Belgium by Wagner, S., Swiss Federal Research Sta. for Agronomy. DONATED  01/29/1970  by Popow, G., Swiss Federal Research Sta. for Agronomy	.	Belgium	Luxembourg	Ardennen, site 18	S
ExomeCapture-DAS5-003387	DAS5-003387	WSNP92K.087.08001	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 565218	:Gabo;:51;:MAC9192-8894	Gabo	.	-19.11666667	-65.08333333	2800	1983	.	.	COLLECTED  05/10/1983 Chuquisaca, Bolivia by Pierola, L., Centro Fitotecnico de Pairumani; Gulick, P., Centro Fitotecnico de Pairumani. DONATED  10/08/1991  by Gonzalo, A., Banco de Germoplasma	.	Bolivia	Chuquisaca	Morado K'asa, Yamparaez	S
ExomeCapture-DAS5-003388	DAS5-003388	WSNP92K.087.08006	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 345411	:410-IV/63	410-IV/63	.	43.08333333	17.95	108	1969	.	.	COLLECTED  1969 Bosnia and Herzegovina by Institute for Small Grains	.	Bosnia and Herzegovina	.	Stolac-Domanovici	S
ExomeCapture-DAS5-003393	DAS5-003393	WSNP92K.095.08793	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 350254	:896-IX/1	896-IX/1	.	44.25	17.833333	.	1969	.	.	COLLECTED  1969 Bosnia and Herzegovina by Institute for Small Grains	.	Bosnia and Herzegovina	.	Gluvnina	S
ExomeCapture-DAS5-003394	DAS5-003394	WSNP92K.093.08623	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 350256	:898/1-IX/1	898/1-IX/1	.	44.25	17.833333	.	1969	.	.	COLLECTED  1969 Bosnia and Herzegovina by Institute for Small Grains	.	Bosnia and Herzegovina	.	Gluvnina	S
ExomeCapture-DAS5-003402	DAS5-003402	WSNP92K.111.10360	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 14371	:8475-59;:CI 14371	8475-59	Trapeano/Cajeme 54	.	.	.	.	Entry in the 1965 ISWRN.	CUL	DEVELOPED   Rio Grande do Sul, Brazil by	.	Brazil	Rio Grande do Sul	.	S
ExomeCapture-DAS5-003405	DAS5-003405	WSNP92K.112.10455	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 520282	:CEP 75336	CEP 75336	SA 3423/Pat 7285	.	.	.	.	Resistance to leaf rust.	CUL	DEVELOPED   Rio Grande do Sul, Brazil by. DONATED  10/1987  by Moseman, J., USDA-ARS	.	Brazil	Rio Grande do Sul	.	S
ExomeCapture-DAS5-003410	DAS5-003410	WSNP92K.095.08778	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 12811	:Esteana;:CI 12811	Esteana	La Estanzuela 2787C/Floreana/Sinvalocho	.	.	.	.	.	CUL	DEVELOPED   Rio Grande do Sul, Brazil by. DONATED  1947  by Levine, M., Minnesota Agric. Exp. Station	.	Brazil	Rio Grande do Sul	.	S
ExomeCapture-DAS5-003415	DAS5-003415	WSNP92K.094.08668	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 564312	:178/89	178/89	.	.	.	.	.	.	CUL	DEVELOPED   Tolbukhin, Bulgaria by Institute for Wheat & Sunflower Research	.	Bulgaria	Tolbukhin	.	S
ExomeCapture-DAS5-003418	DAS5-003418	WSNP92K.111.10367	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 564349	:5946-2	5946-2	.	.	.	.	.	.	CUL	DEVELOPED   Tolbukhin, Bulgaria by Institute for Wheat & Sunflower Research	.	Bulgaria	Tolbukhin	.	S
ExomeCapture-DAS5-003419	DAS5-003419	WSNP92K.096.08883	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 564351	:5989-1	5989-1	.	.	.	.	.	.	CUL	DEVELOPED   Tolbukhin, Bulgaria by Institute for Wheat & Sunflower Research	.	Bulgaria	Tolbukhin	.	S
ExomeCapture-DAS5-003423	DAS5-003423	WSNP92K.110.10236	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 564363	:622-24-65	622-24-65	.	.	.	.	.	.	CUL	DEVELOPED   Tolbukhin, Bulgaria by Institute for Wheat & Sunflower Research	.	Bulgaria	Tolbukhin	.	S
